ID, Start Lat, Start Lon, End Lat, End Lon, num of paths, num of overlaps
3628,40.78545605656779,-73.96971357546107,40.78530313339762,-73.96934868326818,1,1199
3629,40.78530313339762,-73.96934868326818,40.78508371379414,-73.96883645584069,1,1416
3630,40.78508371379414,-73.96883645584069,40.781529786769966,-73.96278136885422,1,1416
3631,40.781529786769966,-73.96278136885422,40.78100433456162,-73.96218513612862,1,1416
3632,40.78100433456162,-73.96218513612862,40.78022258237502,-73.96137469920609,1,1416
3633,40.78022258237502,-73.96137469920609,40.78022258237502,-73.96137469920609,1,1082
3634,40.78022258237502,-73.96137469920609,40.779541971822276,-73.95977394192906,1,1352
3635,40.779541971822276,-73.95977394192906,40.780172849748425,-73.95931088833461,1,633
3636,40.780172849748425,-73.95931088833461,40.78086873399173,-73.95881058183635,1,569
3637,40.78086873399173,-73.95881058183635,40.78023431703972,-73.95730593705116,1,33
3638,40.770710239649794,-73.95093792567263,40.770710239649794,-73.95093792567263,1,1267
3639,40.77140202607368,-73.95043668785178,40.77184868839045,-73.95010383315616,1,841
3640,40.77184868839045,-73.95010383315616,40.77206568655519,-73.94994234181812,1,781
3641,40.77206568655519,-73.94994234181812,40.77269395677806,-73.94948618001088,1,721
3642,40.77269395677806,-73.94948618001088,40.77334290236256,-73.94900915657749,1,661
3643,40.77334290236256,-73.94900915657749,40.773976015462935,-73.9485505733315,1,601
3644,40.773976015462935,-73.9485505733315,40.77461397144081,-73.94808155927244,1,541
3645,40.75355844393876,-73.98503960635601,40.75417684214212,-73.98459592427155,1,27
3646,40.75417684214212,-73.98459592427155,40.75505172658827,-73.98666606813669,1,53
3647,40.75505172658827,-73.98666606813669,40.75537284661918,-73.9874468890007,1,79
3648,40.75537284661918,-73.9874468890007,40.75537284661918,-73.9874468890007,1,94
3649,40.75289496972177,-73.98924285149371,40.754090974198824,-73.99207891506133,1,512
3650,40.754090974198824,-73.99207891506133,40.755246559275236,-73.99482184636939,1,512
3651,40.755246559275236,-73.99482184636939,40.75528548855973,-73.99492447811942,1,512
3652,40.75528548855973,-73.99492447811942,40.75519533653249,-73.99498836684946,1,492
3653,40.75519533653249,-73.99498836684946,40.75467491346616,-73.99537654210724,1,492
3654,40.75467491346616,-73.99537654210724,40.75424706386582,-73.99571368088678,1,492
3655,40.75424706386582,-73.99571368088678,40.7540682499275,-73.99584499737274,1,492
3656,40.7540682499275,-73.99584499737274,40.75370652423143,-73.99610837540273,1,401
3657,40.75370652423143,-73.99610837540273,40.75340552076859,-73.99632351092227,1,401
3658,40.75340552076859,-73.99632351092227,40.752897949954075,-73.99668151132795,1,41
3659,40.752897949954075,-73.99668151132795,40.7527420465516,-73.99678898595548,1,41
3660,40.7527420465516,-73.99678898595548,40.753396207542636,-73.99839477237451,1,41
3661,40.753396207542636,-73.99839477237451,40.75344165608529,-73.99850057062136,1,41
3662,40.75344165608529,-73.99850057062136,40.753526033912436,-73.99869726595351,1,41
3663,40.753526033912436,-73.99869726595351,40.75354689553858,-73.99874588099298,1,41
3664,40.726600938884935,-74.00742319987916,40.72732792930293,-74.00730510817405,1,43
3665,40.72732792930293,-74.00730510817405,40.72804989057891,-74.00720284895307,1,85
3666,40.72804989057891,-74.00720284895307,40.7287660776548,-74.0070743264349,1,94
3667,40.7287660776548,-74.0070743264349,40.72890838374738,-74.00859424491065,1,142
3668,40.72890838374738,-74.00859424491065,40.7289808406453,-74.0093501063291,1,260
3669,40.7289808406453,-74.0093501063291,40.72899034013577,-74.00943858197567,1,450
3670,40.72899034013577,-74.00943858197567,40.72909334441483,-74.01039132499079,1,492
